SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,4226 Shelter Bay Ave,Mill Valley,CA,94941,865000,2,2.0,Mill Valley,1054,2801,1965,43,821,1047,Active,,,https://www.redfin.com/CA/Mill-Valley/4226-Shelter-Bay-Ave-94941/home/991494,BAREIS,323900041,N,Y,37.891984,-122.519393
MLS Listing,,Single Family Residential,141 Gilmartin Dr,Tiburon,CA,94920,6900000,6,6.5,Tiburon,8524,36799,1991,43,809,,Active,,,https://www.redfin.com/CA/Tiburon/141-Gilmartin-Dr-94920/home/1111810,BAREIS,323905041,N,Y,37.8928434,-122.4677337
MLS Listing,,Single Family Residential,51 Hillside Ave,San Rafael,CA,94901,1795000,3,2.5,San Rafael,2460,44100,1975,43,730,,Active,,,https://www.redfin.com/CA/San-Rafael/51-Hillside-Ave-94901/home/1340024,BAREIS,323903239,N,Y,37.9733312,-122.5480535
MLS Listing,,Single Family Residential,5675 Lucas Valley Rd,Nicasio,CA,94946,2195000,3,3.5,Nicasio,4250,437342,1972,44,516,,Active,,,https://www.redfin.com/CA/Nicasio/5675-Lucas-Valley-Rd-94946/home/643385,BAREIS,323900142,N,Y,38.05394,-122.6535736
MLS Listing,,Vacant Land,469 - 467 W Live Oak Dr,Mill Valley,CA,94941,450000,,,Mill Valley,,26136,,44,,,Active,,,https://www.redfin.com/CA/Mill-Valley/469-W-Live-Oak-Dr-94941/home/22262610,BAREIS,323900923,N,Y,37.876013,-122.539482
MLS Listing,,Single Family Residential,27 Newport Landing Dr,Novato,CA,94949,1499000,4,4.5,Not Listed,3169,4494,2002,44,473,14,Active,,,https://www.redfin.com/CA/Novato/27-Newport-Landing-Dr-94949/home/730473,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037382,N,Y,38.0592537,-122.5244347
MLS Listing,,Condo/Co-op,875 Tamalpais Ave #12,Novato,CA,94947,599000,3,2.0,Novato,1399,1498,1991,45,428,661,Active,October-14-2023 10:00 AM,October-14-2023 01:00 PM,https://www.redfin.com/CA/Novato/875-Tamalpais-Ave-94947/unit-12/home/656588,BAREIS,323900461,N,Y,38.1057438,-122.5809296
MLS Listing,,Single Family Residential,3 Baldwin Ct,San Rafael,CA,94901,1849000,4,3.5,San Rafael,3045,47498,1981,45,607,,Active,,,https://www.redfin.com/CA/San-Rafael/3-Baldwin-Ct-94901/home/1243865,BAREIS,323900951,N,Y,37.9580328,-122.5237275
MLS Listing,,Condo/Co-op,1227 Shelter Bay Ave,Mill Valley,CA,94941,875000,2,2.0,Mill Valley,1054,2801,1965,46,830,1047,Active,,,https://www.redfin.com/CA/Mill-Valley/1227-Shelter-Bay-Ave-94941/home/589166,BAREIS,323900935,N,Y,37.893228,-122.5186333
MLS Listing,,Single Family Residential,255 Knight Dr,San Rafael,CA,94901,1395000,3,2.0,San Rafael,1608,8250,1964,46,868,,Active,,,https://www.redfin.com/CA/San-Rafael/255-Knight-Dr-94901/home/718017,BAREIS,323900151,N,Y,37.9914183,-122.480822
MLS Listing,,Single Family Residential,105 Montezuma Ave,Forest Knolls,CA,94933,550000,2,1.0,Forest Knolls,1135,3358,1914,47,485,,Active,,,https://www.redfin.com/CA/Forest-Knolls/105-Montezuma-Ave-94933/home/1222497,BAREIS,323900344,N,Y,38.0130814,-122.686655
MLS Listing,,Condo/Co-op,100 Thorndale Dr #338,San Rafael,CA,94903,80000,1,1.0,San Rafael,660,651,1985,47,121,3994,Active,,,https://www.redfin.com/CA/San-Rafael/100-Thorndale-Dr-94903/unit-338/home/1007426,BAREIS,323900317,N,Y,38.0039449,-122.5495595
MLS Listing,,Condo/Co-op,100 Thorndale Dr #146,San Rafael,CA,94903,125000,1,1.0,San Rafael,660,651,1985,47,189,3994,Active,,,https://www.redfin.com/CA/San-Rafael/100-Thorndale-Dr-94903/unit-146/home/1403462,BAREIS,323900482,N,Y,38.0039449,-122.5495595
MLS Listing,,Vacant Land,0 Sir Fancis Drake Blvd Unit B,Inverness,CA,94937,250000,,,Inverness,,7749,,47,,,Active,,,https://www.redfin.com/CA/Inverness/0-Sir-Fancis-Drake-BLVD-94937/unit-B/home/187126292,BAREIS,323900296,N,Y,38.1010337,-122.8569377
MLS Listing,,Vacant Land,0 Sir Fancis Drake Blvd Unit A,Inverness,CA,94937,250000,,,Inverness,,8525,,47,,,Active,,,https://www.redfin.com/CA/Inverness/0-Sir-Fancis-Drake-BLVD-94937/unit-A/home/187126275,BAREIS,323900243,N,Y,38.1010337,-122.8569377
MLS Listing,,Condo/Co-op,100 Thorndale Dr #436,San Rafael,CA,94903,49000,1,1.0,San Rafael,660,649,1985,47,74,3800,Active,,,https://www.redfin.com/CA/San-Rafael/100-Thorndale-Dr-94903/unit-436/home/1026687,BAREIS,323900737,N,Y,38.0039449,-122.5495595
MLS Listing,,Single Family Residential,224 Woodland Rd,Kentfield,CA,94904,11500000,6,5.5,Kentfield,5609,38738,1948,47,2050,23,Active,,,https://www.redfin.com/CA/Kentfield/224-Woodland-Rd-94904/home/1406444,BAREIS,323900512,N,Y,37.9499108,-122.5574692
MLS Listing,,Townhouse,,San Rafael,CA,94901,1389500,3,2.5,Not Listed,1779,3392,2024,47,781,667,Active,,,https://www.redfin.com/CA/San-Rafael/Undisclosed-address-94901/home/146804685,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037280,N,Y,37.9747174,-122.4822923
MLS Listing,,Single Family Residential,75 Half Moon Rd,Novato,CA,94947,1599000,3,3.0,Novato,3578,52037,1960,47,447,,Active,,,https://www.redfin.com/CA/Novato/75-Half-Moon-Rd-94947/home/1275611,BAREIS,323900424,N,Y,38.0923208,-122.5872032
MLS Listing,,Vacant Land,70 Fox Dr,Point Reyes Station,CA,94956,2250000,,,Point Reyes Station,,879912,,47,,42,Active,,,https://www.redfin.com/CA/Point-Reyes-Station/70-Fox-Dr-94956/home/186938064,BAREIS,323900168,N,Y,38.0551404,-122.817008
MLS Listing,,Condo/Co-op,5226 Shelter Bay Ave,Mill Valley,CA,94941,850000,2,2.0,Mill Valley,1054,862,1965,47,806,1047,Active,,,https://www.redfin.com/CA/Mill-Valley/5226-Shelter-Bay-Ave-94941/home/1075011,BAREIS,323053952,N,Y,37.891762,-122.519824
MLS Listing,,Single Family Residential,186 Butterfield Dr,Novato,CA,94945,1799000,4,2.5,Novato,2612,9940,1988,47,689,40,Active,,,https://www.redfin.com/CA/Novato/186-Butterfield-Dr-94945/home/1333644,BAREIS,323900487,N,Y,38.1240511,-122.5753259
MLS Listing,,Condo/Co-op,79 Village Cir,San Rafael,CA,94903,575000,2,2.0,San Rafael,711,710,1986,48,809,500,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/San-Rafael/79-Village-Cir-94903/home/1179009,BAREIS,323900093,N,Y,37.9944887,-122.5251757
MLS Listing,,Single Family Residential,31 Buena Vista Ave,Fairfax,CA,94930,1395000,4,4.0,Fairfax,2004,22682,1920,48,696,,Active,,,https://www.redfin.com/CA/Fairfax/31-Buena-Vista-Ave-94930/home/969586,BAREIS,323900159,N,Y,37.972783,-122.6127092
MLS Listing,,Single Family Residential,2 San Marino Ct,San Rafael,CA,94901,2795000,5,3.5,San Rafael,3655,14301,1963,48,765,,Active,,,https://www.redfin.com/CA/San-Rafael/2-San-Marino-Ct-94901/home/894257,BAREIS,323900079,N,Y,37.9928737,-122.4571181
MLS Listing,,Mobile/Manufactured Home,24 Gate 6 1/2 Rd,Sausalito,CA,94965,1887000,3,2.5,Kappas Marina,1728,584,1959,48,1092,,Active,,,https://www.redfin.com/CA/Sausalito/24-Gate-6-1-2-Rd-94965/home/21827943,BAREIS,323052719,N,Y,37.8761256,-122.5080462
MLS Listing,,Single Family Residential,344 Pine Hill Rd,Mill Valley,CA,94941,1750000,5,3.0,Mill Valley,2282,7501,1963,48,767,,Active,October-11-2023 12:00 PM,October-11-2023 02:00 PM,https://www.redfin.com/CA/Mill-Valley/344-Pine-Hill-Rd-94941/home/606678,BAREIS,323900534,N,Y,37.8831195,-122.5340906
MLS Listing,,Single Family Residential,446 Palm Ave,Kentfield,CA,94904,5995000,5,5.5,Kentfield,5000,21780,1972,48,1199,,Active,,,https://www.redfin.com/CA/Kentfield/446-Palm-Ave-94904/home/633899,BAREIS,323900037,N,Y,37.9586859,-122.5384674
MLS Listing,,Single Family Residential,820 Arlington Cir,Novato,CA,94947,2299000,4,3.5,Novato,4358,37997,1979,48,528,,Active,,,https://www.redfin.com/CA/Novato/820-Arlington-Cir-94947/home/1399591,BAREIS,323900285,N,Y,38.0787504,-122.5633678
MLS Listing,,Townhouse,23 Burdell Ct,Novato,CA,94949,719000,3,1.5,Pacheco Valle,1312,1551,1974,48,548,600,Active,,,https://www.redfin.com/CA/Novato/23-Burdell-Ct-94949/home/682712,BAREIS,323900054,N,Y,38.0471159,-122.5407343
MLS Listing,,Single Family Residential,99 Hillside Ave,San Anselmo,CA,94960,2995000,4,4.0,San Anselmo,2950,16278,1903,48,1015,,Active,,,https://www.redfin.com/CA/San-Anselmo/99-Hillside-Ave-94960/home/1392893,BAREIS,323900198,N,Y,37.9750692,-122.5705111
MLS Listing,,Single Family Residential,49 Creekside Dr,San Rafael,CA,94903,1675000,4,2.5,San Rafael,2497,5615,1994,48,671,,Active,,,https://www.redfin.com/CA/San-Rafael/49-Creekside-Dr-94903/home/1253613,BAREIS,323900114,N,Y,38.0368533,-122.5913449
MLS Listing,,Mobile/Manufactured Home,14 E Pier,Sausalito,CA,94965,805000,2,1.0,Kappas Marina,,584,1972,48,,,Active,,,https://www.redfin.com/CA/Sausalito/14-Kappas-Marina-East-Pier-94965/home/39933674,BAREIS,323900362,N,Y,37.8744046,-122.505432
MLS Listing,,Single Family Residential,121 Paseo Way,Greenbrae,CA,94904,1789000,3,2.0,Greenbrae,1952,9840,1971,48,916,,Active,,,https://www.redfin.com/CA/Greenbrae/121-Paseo-Way-94904/home/1203875,BAREIS,323900199,N,Y,37.9545571,-122.5238099
MLS Listing,,Single Family Residential,57 Bay Way,San Rafael,CA,94901,2625000,4,3.5,San Rafael,4062,28501,1982,48,646,25,Active,,,https://www.redfin.com/CA/San-Rafael/57-Bay-Way-94901/home/40100793,BAREIS,323900048,N,Y,37.9733286,-122.4930257
MLS Listing,,Single Family Residential,95 Stonetree Ln,Novato,CA,94945,2489000,4,3.5,Novato,4770,32456,2004,48,522,265,Active,,,https://www.redfin.com/CA/Novato/95-Stonetree-Ln-94945/home/1302254,CRMLS,SN23159049,N,Y,38.10538,-122.5039901
MLS Listing,,Single Family Residential,99 Hillside Ave,Mill Valley,CA,94941,3995000,4,3.5,Mill Valley,3292,3999,1930,48,1214,,Active,,,https://www.redfin.com/CA/Mill-Valley/99-Hillside-Ave-94941/home/1374214,BAREIS,323900505,N,Y,37.907934,-122.5451536
MLS Listing,,Single Family Residential,6 Farvue Rd,Novato,CA,94947,1195000,3,2.0,Novato,1739,31002,1946,48,687,,Active,,,https://www.redfin.com/CA/Novato/6-Farvue-Rd-94947/home/1241969,BAREIS,323054108,N,Y,38.0958732,-122.5881694
MLS Listing,,Single Family Residential,511 Tamalpais Dr,Corte Madera,CA,94925,1549000,3,2.0,Corte Madera,1601,4678,1926,48,968,,Active,,,https://www.redfin.com/CA/Corte-Madera/511-Tamalpais-Dr-94925/home/575551,BAREIS,323900318,N,Y,37.9251584,-122.5235286
MLS Listing,,Single Family Residential,,San Rafael,CA,94901,1790000,3,3.5,Not Listed,2127,5702,2022,50,842,250,Active,,,https://www.redfin.com/CA/San-Rafael/Undisclosed-address-94901/home/112881413,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036849,N,Y,37.974768,-122.483184
MLS Listing,,Single Family Residential,,San Rafael,CA,94901,2749000,4,3.5,Not Listed,3351,6641,2023,50,820,250,Active,,,https://www.redfin.com/CA/San-Rafael/Undisclosed-address-94901/home/112881391,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036846,N,Y,37.974117,-122.480659
MLS Listing,,Vacant Land,688 Shoreline Hwy,Mill Valley,CA,94941,504888,,,Mill Valley,10450,10450,,51,48,,Active,,,https://www.redfin.com/CA/Mill-Valley/688-Shoreline-Hwy-94941/home/186958189,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036739,N,Y,37.8871836,-122.5398618
MLS Listing,,Single Family Residential,22 Robinhood Dr,Novato,CA,94945,1549000,5,3.5,NOVATO,3390,20400,1988,54,457,,Active,October-15-2023 02:00 PM,October-15-2023 04:30 PM,https://www.redfin.com/CA/Novato/22-Robinhood-Dr-94945/home/744966,MLSListings,ML81939175,N,Y,38.1080362,-122.5480792
MLS Listing,,Single Family Residential,630 Redwood Ave,Corte Madera,CA,94925,1780000,5,3.5,CORTE MADERA,2369,10000,1923,54,751,,Active,,,https://www.redfin.com/CA/Corte-Madera/630-Redwood-Ave-94925/home/1311629,MLSListings,ML81938966,N,Y,37.923104,-122.533159
MLS Listing,,Single Family Residential,35 E Cintura Ave,Lagunitas,CA,94938,598000,1,1.0,Lagunitas,516,9400,1920,56,1159,,Active,,,https://www.redfin.com/CA/Lagunitas/35-E-Cintura-Ave-94938/home/1416584,BAREIS,323053523,N,Y,38.0141879,-122.6980842
MLS Listing,,Single Family Residential,1627 Hill Rd,Novato,CA,94947,1384999,4,2.5,,2604,5382,2013,57,532,330,Active,,,https://www.redfin.com/CA/Novato/1627-Hill-Rd-94947/home/49787679,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036042,N,Y,38.0980869,-122.5801382
MLS Listing,,Vacant Land,0 Paradise Dr,Tiburon,CA,94920,1695000,,,Tiburon,,1181347,,58,,,Active,,,https://www.redfin.com/CA/Tiburon/Unknown-94920/home/22296115,BAREIS,323043849,N,Y,37.893977,-122.465982
MLS Listing,,Single Family Residential,125 Willow,Corte Madera,CA,94925,1495000,8,7.0,,2955,5000,1910,61,506,,Active,,,https://www.redfin.com/CA/Corte-Madera/125-Willow-Ave-94925/home/1414446,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41035007,N,Y,37.9267789,-122.5281917
MLS Listing,,Condo/Co-op,6 - E Greenwood Cove Dr,Tiburon,CA,94920,1295000,2,2.0,Tiburon,1509,3280,1975,64,858,1350,Active,,,https://www.redfin.com/CA/Belvedere-Tiburon/6-Greenwood-Cove-Dr-94920/unit-E/home/102529880,BAREIS,323053221,N,Y,37.8980579,-122.5005299
MLS Listing,,Townhouse,233 Marin Valley Dr,Novato,CA,94949,499000,2,1.5,Novato,1168,793,1978,64,427,487,Active,October-14-2023 02:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Novato/233-Marin-Valley-Dr-94949/home/755259,BAREIS,323051382,N,Y,38.0483611,-122.5302786
MLS Listing,,Single Family Residential,166 Great Circle Dr,Mill Valley,CA,94941,2795000,6,4.5,Mill Valley,4800,16069,1983,68,582,,Active,,,https://www.redfin.com/CA/Mill-Valley/166-Great-Circle-Dr-94941/home/1033985,BAREIS,323053682,N,Y,37.8822541,-122.500811
MLS Listing,,Single Family Residential,13 Washington Ave,San Rafael,CA,94903,1199000,3,2.0,San Rafael,1532,7601,1948,68,783,,Active,,,https://www.redfin.com/CA/San-Rafael/13-Washington-Ave-94903/home/777448,BAREIS,323054068,N,Y,37.9992159,-122.5269298
MLS Listing,,Single Family Residential,6 Glen Rd,San Anselmo,CA,94960,1595000,3,2.0,San Anselmo,2200,5153,1920,69,725,,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/San-Anselmo/6-Glen-Rd-94960/home/869554,BAREIS,323051114,N,Y,37.9826376,-122.5793442
MLS Listing,,Multi-Family (5+ Unit),210 Lower Via Casitas,Greenbrae,CA,94904,9700000,34,32.5,GREENBRAE,21300,34848,1975,69,455,,Active,,,https://www.redfin.com/CA/Greenbrae/210-Lower-Via-Casitas-94904/home/1128860,MLSListings,ML81937084,N,Y,37.9463589,-122.526974
MLS Listing,,Single Family Residential,2113 Las Gallinas Ave,San Rafael,CA,94903,1124000,3,2.0,San Rafael,1470,10729,1959,70,765,,Active,,,https://www.redfin.com/CA/San-Rafael/2113-Las-Gallinas-Ave-94903/home/689668,San Francisco MLS,323053585,N,Y,38.027454,-122.5471954
MLS Listing,,Single Family Residential,1 Locust Ave,San Rafael,CA,94901,8500000,8,7.5,Dominican,8005,92700,1892,71,1062,,Active,,,https://www.redfin.com/CA/San-Rafael/1-Locust-Ave-94901/home/1404704,BAREIS,323036724,N,Y,37.98131,-122.5154891
MLS Listing,,Single Family Residential,317 Sausalito St,Corte Madera,CA,94925,2150000,4,3.0,Chapman Park,2216,9261,1956,71,970,,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Corte-Madera/317-Sausalito-St-94925/home/576462,BAREIS,323052593,N,Y,37.9213139,-122.5228966
MLS Listing,,Single Family Residential,444 The Alameda,San Anselmo,CA,94960,2250000,5,2.5,San Anselmo,3635,11639,1964,71,619,,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/San-Anselmo/444-The-Alameda-94960/home/1060217,BAREIS,323049751,N,Y,37.9988927,-122.5728669
MLS Listing,,Townhouse,230 Pelican Ln,Novato,CA,94949,779000,3,2.5,Novato,1731,1729,1989,71,450,620,Active,October-15-2023 01:00 PM,October-15-2023 03:00 PM,https://www.redfin.com/CA/Novato/230-Pelican-Ln-94949/home/898319,BAREIS,323053062,N,Y,38.0450596,-122.5404748
MLS Listing,,Condo/Co-op,613 Rockview Rd,Novato,CA,94949,1043390,4,3.5,Ascend,1737,,,72,601,232,Active,,,https://www.redfin.com/CA/Novato/613-Rockview-Rd-94949/home/180690824,BAREIS,323052958,N,Y,38.059959,-122.530007
MLS Listing,,Single Family Residential,49 W Shore Rd,Belvedere,CA,94920,8995000,4,4.5,Belvedere,4165,11360,,72,2160,,Active,,,https://www.redfin.com/CA/Belvedere/49-W-Shore-Rd-94920/home/821399,BAREIS,323052681,N,Y,37.8740166,-122.4728657
MLS Listing,,Townhouse,7 Idro Way,Novato,CA,94945,895000,4,3.5,Novato,1952,823,2021,72,459,439,Active,,,https://www.redfin.com/CA/Novato/7-Idro-Way-94945/home/175892754,BAREIS,323051890,N,Y,38.113366,-122.569104
MLS Listing,,Townhouse,842 Reichert Ave #5,Novato,CA,94945,635000,2,2.5,Novato,1348,2400,1978,75,471,711,Active,,,https://www.redfin.com/CA/Novato/842-Reichert-Ave-94945/unit-5/home/675192,BAREIS,323050345,N,Y,38.1046088,-122.5666886
MLS Listing,,Condo/Co-op,485 San Marin Dr,Novato,CA,94945,939000,3,2.5,,1623,5000,1974,75,579,153,Active,,,https://www.redfin.com/CA/Novato/485-San-Marin-Dr-94945/home/1076178,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41034368,N,Y,38.1233939,-122.5860532
MLS Listing,,Single Family Residential,134 Linden Ln,San Rafael,CA,94901,1795000,4,3.0,San Rafael,2695,12162,1948,75,666,,Active,,,https://www.redfin.com/CA/San-Rafael/134-Linden-Ln-94901/home/874733,BAREIS,323051018,N,Y,37.9835911,-122.5166442
MLS Listing,,Single Family Residential,32 Via Los Altos St,Tiburon,CA,94920,6895000,4,6.5,Tiburon,,17620,1998,76,,94,Active,,,https://www.redfin.com/CA/Tiburon/32-Via-Los-Altos-94920/home/1381701,BAREIS,323051013,N,Y,37.9044698,-122.5030255
MLS Listing,,Multi-Family (2-4 Unit),35 Valley Rd,Mill Valley,CA,94941,1499000,4,4.0,MILL VALLEY,2476,13934,1957,76,605,,Active,,,https://www.redfin.com/CA/Mill-Valley/35-Valley-Rd-94941/home/1075051,MLSListings,ML81936343,N,Y,37.9041622,-122.5165668
MLS Listing,,Single Family Residential,61 Pacheco Creek Dr,Novato,CA,94949,1695000,4,2.5,Pacheco Creek,4170,11870,1986,76,406,10,Active,,,https://www.redfin.com/CA/Novato/61-Pacheco-Creek-Dr-94949/home/1160846,BAREIS,323044754,N,Y,38.0485023,-122.5494303
MLS Listing,,Single Family Residential,3 Marinita Ave,San Rafael,CA,94901,2675000,6,4.5,San Rafael,4812,13939,1903,77,556,,Active,,,https://www.redfin.com/CA/San-Rafael/3-Marinita-Ave-94901/home/1331817,BAREIS,323051417,N,Y,37.9744013,-122.5167436
MLS Listing,,Condo/Co-op,509 Rockview Rd,Novato,CA,94949,1013390,4,3.5,Ascend,1737,,,77,583,232,Active,October-14-2023 11:00 AM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Novato/509-Rockview-Rd-94949/home/180690838,BAREIS,323051626,N,Y,38.059928,-122.529276
MLS Listing,,Single Family Residential,105 Oak Ave,Kentfield,CA,94904,2275000,3,2.0,,1738,13600,1946,78,1309,,Active,,,https://www.redfin.com/CA/Kentfield/105-Oak-Ave-94904/home/921109,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41034136,N,Y,37.9552807,-122.5424217
MLS Listing,,Multi-Family (2-4 Unit),507 Easterby St,Sausalito,CA,94965,1898000,5,4.0,SAUSALITO,2516,5000,1913,79,754,,Active,,,https://www.redfin.com/CA/Sausalito/507-Easterby-St-94965/home/1173311,MLSListings,ML81936023,N,Y,37.8614418,-122.4938217
MLS Listing,,Vacant Land,0 Chula Vista Dr,San Rafael,CA,94901,599900,,,San Rafael,,22240,,79,,,Active,,,https://www.redfin.com/CA/San-Rafael/0-Chula-Vista-Dr-94901/home/186193764,BAREIS,323049421,N,Y,37.9837173,-122.5310149
MLS Listing,,Single Family Residential,120 Kinross Dr,San Rafael,CA,94901,2499000,5,3.5,San Rafael,3492,15002,1956,81,716,15,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/San-Rafael/120-Kinross-Dr-94901/home/865224,San Francisco MLS,323049957,N,Y,37.9773324,-122.4911443
MLS Listing,,Single Family Residential,309 Crown Rd,Kentfield,CA,94904,3677000,6,5.5,Kentfield,5642,39099,1973,82,652,27,Active,October-15-2023 01:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Kentfield/309-Crown-Rd-94904/home/1320895,BAREIS,323050335,N,Y,37.9441519,-122.566063
MLS Listing,,Condo/Co-op,1540 Center Rd #275,Novato,CA,94947,329500,1,1.0,Novato,584,719,1975,82,564,476,Active,,,https://www.redfin.com/CA/Novato/1540-Center-Rd-94947/unit-275/home/1221450,BAREIS,323045347,N,Y,38.0996151,-122.5732976
MLS Listing,,Vacant Land,0 Holstein Rd,San Anselmo,CA,94960,945000,,,San Anselmo,,95514,,82,,,Active,,,https://www.redfin.com/CA/San-Anselmo/0-Holstein-Rd-94960/home/186169437,BAREIS,323048990,N,Y,37.9950822,-122.5756384
MLS Listing,,Vacant Land,22045 Shoreline Hwy,Marshall,CA,94940,470000,,,Marshall,,16252,,83,,,Active,,,https://www.redfin.com/CA/Marshall/22045-Shoreline-Hwy-94940/home/186161036,BAREIS,323036666,N,Y,38.1828577,-122.9096107
MLS Listing,,Single Family Residential,101 Garner Dr,Novato,CA,94947,1995000,5,3.5,Pacheco Ranch Estates 02,4244,43560,1990,83,470,,Active,,,https://www.redfin.com/CA/Novato/101-Garner-Dr-94947/home/667052,BAREIS,323045289,N,Y,38.0836632,-122.5814172
MLS Listing,,Vacant Land,4665 Paradise Dr,Tiburon,CA,94920,995000,,,Tiburon,,144515,,83,,,Active,,,https://www.redfin.com/CA/Belvedere-Tiburon/4665-Paradise-Dr-94920/home/180552875,BAREIS,323050061,N,Y,37.9119269,-122.4794393
