SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,13585 Sycamore Dr,Morgan Hill,CA,95037,1799950,3,2.0,MORGAN HILL,2909,51740,1940,7,619,,Active,,,https://www.redfin.com/CA/Morgan-Hill/13585-Sycamore-Dr-95037/home/1788537,MLSListings,ML81943669,N,Y,37.0690849,-121.6675998
MLS Listing,,Single Family Residential,411 Castro Ct,Campbell,CA,95008,1798000,3,2.0,CAMPBELL,1248,9000,1959,7,1441,,Active,,,https://www.redfin.com/CA/Campbell/411-Castro-Ct-95008/home/828985,MLSListings,ML81944044,N,Y,37.2907473,-121.9804802
MLS Listing,,Condo/Co-op,1101 S Main St #303,Milpitas,CA,95035,775000,2,2.0,MILPITAS,1146,,2007,7,676,629,Active,,,https://www.redfin.com/CA/Milpitas/1101-S-Main-St-95035/unit-303/home/167192904,MLSListings,ML81944042,N,Y,37.4134676,-121.9025407
MLS Listing,,Single Family Residential,1251 Malone Rd,San Jose,CA,95125,1698000,3,2.0,SAN JOSE,1408,6663,1947,7,1206,,Active,,,https://www.redfin.com/CA/San-Jose/1251-Malone-Rd-95125/home/1385331,MLSListings,ML81944040,N,Y,37.2916154,-121.894882
MLS Listing,,Vacant Land,20245 Gist Rd,Los Gatos,CA,95033,750000,,,LOS GATOS,,168071,,7,,,Active,,,https://www.redfin.com/CA/Los-Gatos/20245-Gist-Rd-95033/home/21620182,MLSListings,ML81944039,N,Y,37.19244,-122.028952
MLS Listing,,Single Family Residential,219 N White Rd,San Jose,CA,95127,1049000,3,2.0,SAN JOSE,1281,6138,1959,7,819,,Active,,,https://www.redfin.com/CA/San-Jose/219-N-White-Rd-95127/home/903510,MLSListings,ML81944034,N,Y,37.3727568,-121.8341319
MLS Listing,,Single Family Residential,2586 Cottle Ave,San Jose,CA,95125,2599000,3,3.0,SAN JOSE,2457,15777,1951,7,1058,,Active,,,https://www.redfin.com/CA/San-Jose/2586-Cottle-Ave-95125/home/840634,MLSListings,ML81943849,N,Y,37.2810782,-121.8889463
MLS Listing,,Single Family Residential,6268 Hokett Way,San Jose,CA,95123,1395000,3,2.0,SAN JOSE,1625,7115,1968,7,858,,Active,,,https://www.redfin.com/CA/San-Jose/6268-Hokett-Way-95123/home/1233723,MLSListings,ML81944029,N,Y,37.2317765,-121.8396345
MLS Listing,,Townhouse,525 Lundy Pl,Milpitas,CA,95035,1501995,3,2.5,,1948,,2023,7,771,434,Active,October-14-2023 11:00 AM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Milpitas/525-Lundy-Pl-95035/home/186423332,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040987,N,Y,37.4047956,-121.8903304
MLS Listing,,Single Family Residential,1200 Hersman Dr,Gilroy,CA,95020,940000,3,1.75,Gilroy,1526,7021,,7,616,,Active,,,https://www.redfin.com/CA/Gilroy/1200-Hersman-Dr-95020/home/1334054,FRESNOMLS,602925,N,Y,37.004396,-121.5923471
MLS Listing,,Single Family Residential,524 Rutland Ave,San Jose,CA,95128,1098000,2,1.0,SAN JOSE,1087,5067,1939,7,1010,,Active,,,https://www.redfin.com/CA/San-Jose/524-Rutland-Ave-95128/home/1738266,MLSListings,ML81942913,N,Y,37.3189996,-121.9256446
MLS Listing,,Single Family Residential,2409 Laura Ln,Mountain View,CA,94043,1798000,3,2.0,MOUNTAIN VIEW,1008,5625,1955,7,1784,,Active,,,https://www.redfin.com/CA/Mountain-View/2409-Laura-Ln-94043/home/1486844,MLSListings,ML81941410,N,Y,37.4075067,-122.0994775
MLS Listing,,Single Family Residential,2254 Richland Ave,San Jose,CA,95125,1348000,2,2.0,SAN JOSE,1437,6257,1940,7,938,,Active,,,https://www.redfin.com/CA/San-Jose/2254-Richland-Ave-95125/home/1467501,MLSListings,ML81944018,N,Y,37.288624,-121.8904358
MLS Listing,,Single Family Residential,1250 Elkwood Dr,Milpitas,CA,95035,1399950,4,2.5,MILPITAS,1867,3221,1991,7,750,,Active,,,https://www.redfin.com/CA/Milpitas/1250-Elkwood-Dr-95035/home/727723,MLSListings,ML81944015,N,Y,37.447981,-121.913954
MLS Listing,,Single Family Residential,16313 Juan Hernandez Dr,Morgan Hill,CA,95037,1388888,4,2.5,MORGAN HILL,2221,6410,1999,7,625,,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Morgan-Hill/16313-Juan-Hernandez-Dr-95037/home/1300870,MLSListings,ML81943858,N,Y,37.1227114,-121.6324322
MLS Listing,,Single Family Residential,1668 Nightingale Ave,Sunnyvale,CA,94087,1988000,3,2.0,SUNNYVALE,1266,6480,1959,7,1570,,Active,,,https://www.redfin.com/CA/Sunnyvale/1668-Nightingale-Ave-94087/home/763497,MLSListings,ML81944013,N,Y,37.3398144,-122.0121515
MLS Listing,,Single Family Residential,886 Nantucket Ct,Sunnyvale,CA,94087,3188000,5,4.0,SUNNYVALE,3226,8760,1963,7,988,,Active,,,https://www.redfin.com/CA/Sunnyvale/886-Nantucket-Ct-94087/home/1009730,MLSListings,ML81944011,N,Y,37.3607951,-122.0494967
MLS Listing,,Townhouse,1355 Mcquesten Dr Unit C,San Jose,CA,95122,598000,3,1.5,SAN JOSE,1150,650,1980,7,520,440,Active,,,https://www.redfin.com/CA/San-Jose/1355-McQuesten-Dr-95122/unit-C/home/1253142,MLSListings,ML81943906,N,Y,37.3301104,-121.8471208
MLS Listing,,Single Family Residential,16440 Soda Springs Rd,Los Gatos,CA,95033,2225000,5,4.0,LOS GATOS,3367,233481,1990,7,661,,Active,,,https://www.redfin.com/CA/Los-Gatos/16440-Soda-Springs-Rd-95033/home/1269590,MLSListings,ML81944002,N,Y,37.1713764,-121.9409338
MLS Listing,,Condo/Co-op,422 Crescent Ave #16,Sunnyvale,CA,94087,1178000,2,2.0,SUNNYVALE,1310,,1982,7,899,585,Active,,,https://www.redfin.com/CA/Sunnyvale/422-Crescent-Ave-94087/unit-16/home/822069,MLSListings,ML81944009,N,Y,37.3552516,-122.0300964
MLS Listing,,Single Family Residential,2184 Nola Dr,San Jose,CA,95125,1699000,3,2.5,SAN JOSE,1925,8447,1968,7,883,,Active,,,https://www.redfin.com/CA/San-Jose/2184-Nola-Dr-95125/home/847806,MLSListings,ML81943918,N,Y,37.2870658,-121.900395
MLS Listing,,Condo/Co-op,1853 Almaden Rd #414,San Jose,CA,95125,591800,1,1.0,SAN JOSE,646,,2023,7,916,578,Active,,,https://www.redfin.com/CA/San-Jose/1853-Almaden-Rd-95125/unit-414/home/172950418,MLSListings,ML81944006,N,Y,37.3018575,-121.8801978
MLS Listing,,Single Family Residential,10080 Bret Ave,Cupertino,CA,95014,5180000,5,5.5,CUPERTINO,3780,9375,2023,7,1370,,Active,,,https://www.redfin.com/CA/Cupertino/10080-Bret-Ave-95014/home/1056934,MLSListings,ML81944005,N,Y,37.3217805,-122.0041346
MLS Listing,,Townhouse,809 Galt Ter #2,Sunnyvale,CA,94085,1598000,3,3.0,SUNNYVALE,1851,739,2018,7,863,394,Active,October-14-2023 01:30 PM,October-14-2023 04:30 PM,https://www.redfin.com/CA/Sunnyvale/809-Galt-Ter-94085/unit-2/home/167209702,MLSListings,ML81944001,N,Y,37.3869202,-122.0087538
MLS Listing,,Single Family Residential,7585 Prospect Rd,Cupertino,CA,95014,2800000,4,2.5,CUPERTINO,1758,6043,1968,7,1593,,Active,,,https://www.redfin.com/CA/Cupertino/7585-Prospect-Rd-95014/home/1646765,MLSListings,ML81942645,N,Y,37.293917,-122.0382412
MLS Listing,,Townhouse,3152 Middlefield Rd,Palo Alto,CA,94306,1048000,2,1.5,PALO ALTO,998,,1963,7,1050,460,Active,,,https://www.redfin.com/CA/Palo-Alto/3152-Middlefield-Rd-94306/home/1276805,MLSListings,ML81942493,N,Y,37.429388,-122.123697
MLS Listing,,Other,0 Mt Eden Rd,Saratoga,CA,95070,11999786,,,SARATOGA,,1232398,,7,,,Active,,,https://www.redfin.com/CA/Saratoga/Mount-Eden-Rd-95070/home/113792884,MLSListings,ML81943999,N,Y,37.2745565,-122.0628618
MLS Listing,,Townhouse,66 Parc Place Dr,Milpitas,CA,95035,1099000,3,2.0,MILPITAS,1530,527,2005,7,718,318,Active,,,https://www.redfin.com/CA/Milpitas/66-Parc-Place-Dr-95035/home/1363226,MLSListings,ML81939487,N,Y,37.419626,-121.901994
MLS Listing,,Townhouse,421 Chagall St,Mountain View,CA,94041,1500000,3,3.5,MOUNTAIN VIEW,1560,797,2012,7,962,373,Active,,,https://www.redfin.com/CA/Mountain-View/421-Chagall-St-94041/home/28895214,MLSListings,ML81943994,N,Y,37.3867881,-122.0568602
MLS Listing,,Townhouse,580 De Guigne Dr,Sunnyvale,CA,94085,1350000,3,3.5,SUNNYVALE,1374,856,2010,7,983,422,Active,,,https://www.redfin.com/CA/Sunnyvale/580-De-Guigne-Dr-94085/home/23048121,MLSListings,ML81943990,N,Y,37.3875199,-122.0036608
MLS Listing,,Single Family Residential,460 Gerona Rd,Stanford,CA,94305,2798000,6,3.0,STANFORD,2584,44535,1962,7,1083,,Active,,,https://www.redfin.com/CA/Stanford/460-Gerona-Rd-94305/home/1274266,MLSListings,ML81943988,N,Y,37.4163508,-122.1722546
MLS Listing,,Townhouse,410 Don Andres Ct,San Jose,CA,95123,724888,3,1.5,SAN JOSE,1156,856,1970,7,627,310,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/San-Jose/410-Don-Andres-Ct-95123/home/957255,MLSListings,ML81943989,N,Y,37.2532715,-121.8375239
MLS Listing,,Multi-Family (5+ Unit),552 Horning St,San Jose,CA,95112,2150000,,,SAN JOSE,2400,11475,1942,7,896,,Active,,,https://www.redfin.com/CA/San-Jose/552-Horning-St-95112/home/1334312,MLSListings,ML81943984,N,Y,37.3612535,-121.8925153
MLS Listing,,Single Family Residential,490 N 5th St,San Jose,CA,95112,1325000,3,2.0,SAN JOSE,1278,6202,1901,7,1037,,Active,October-11-2023 10:00 AM,October-11-2023 12:30 PM,https://www.redfin.com/CA/San-Jose/490-N-5th-St-95112/home/1282459,MLSListings,ML81943251,N,Y,37.3466122,-121.8922588
MLS Listing,,Single Family Residential,2151 Briarwood Dr,Santa Clara,CA,95051,1600000,3,2.0,SANTA CLARA,1240,7434,1956,7,1290,,Active,,,https://www.redfin.com/CA/Santa-Clara/2151-Briarwood-Dr-95051/home/1603716,MLSListings,ML81943978,N,Y,37.3617627,-121.9932742
MLS Listing,,Townhouse,498 Ives Ter,Sunnyvale,CA,94087,1550000,2,2.0,SUNNYVALE,1960,3989,1981,7,791,580,Active,,,https://www.redfin.com/CA/Sunnyvale/498-Ives-Ter-94087/home/1495412,MLSListings,ML81943975,N,Y,37.3603286,-122.03004
MLS Listing,,Single Family Residential,369 Ruth Ave,Mountain View,CA,94043,1699999,4,2.0,MOUNTAIN VIEW,1440,6516,1956,7,1181,,Active,,,https://www.redfin.com/CA/Mountain-View/369-Ruth-Ave-94043/home/1222397,MLSListings,ML81943973,N,Y,37.4097871,-122.1009864
MLS Listing,,Single Family Residential,1471 Mardan Dr,San Jose,CA,95132,1499950,4,2.5,SAN JOSE,1836,6132,1969,7,817,,Active,,,https://www.redfin.com/CA/San-Jose/1471-Mardan-Dr-95132/home/1639637,MLSListings,ML81943473,N,Y,37.4058916,-121.8544567
MLS Listing,,Single Family Residential,4393 Laird Cir,Santa Clara,CA,95054,1679000,3,3.0,SANTA CLARA,1590,1843,2005,7,1056,145,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/4393-Laird-Cir-95054/home/1485634,MLSListings,ML81943971,N,Y,37.4009062,-121.948388
MLS Listing,,Single Family Residential,373 Avenida Arboles,San Jose,CA,95123,1488000,4,2.5,San Jose,1908,7471,1968,7,780,,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/San-Jose/373-Avenida-Arboles-95123/home/757495,BAREIS,323915379,N,Y,37.2559709,-121.8357778
MLS Listing,,Single Family Residential,4667 Blanco Dr,San Jose,CA,95129,1998000,3,2.0,SAN JOSE,1645,6067,1963,7,1215,,Active,,,https://www.redfin.com/CA/San-Jose/4667-Blanco-Dr-95129/home/801750,MLSListings,ML81943964,N,Y,37.3080893,-121.9854781
MLS Listing,,Single Family Residential,779 Cathedral Dr,Sunnyvale,CA,94087,2998000,5,4.0,SUNNYVALE,2554,10530,1959,8,1174,,Active,,,https://www.redfin.com/CA/Sunnyvale/779-Cathedral-Dr-94087/home/1183113,MLSListings,ML81943185,N,Y,37.3474395,-122.0456435
MLS Listing,,Townhouse,4991 Ponderosa Ter,Campbell,CA,95008,985000,3,1.5,CAMPBELL,1176,1086,1973,8,838,436,Active,,,https://www.redfin.com/CA/Campbell/4991-Ponderosa-Ter-95008/home/1791115,MLSListings,ML81942828,N,Y,37.2706626,-121.9888938
MLS Listing,,Single Family Residential,1538 Denali Way,San Jose,CA,95122,999998,4,2.0,SAN JOSE,1139,6459,1978,8,878,,Active,,,https://www.redfin.com/CA/San-Jose/1538-Denali-Way-95122/home/1373302,MLSListings,ML81943959,N,Y,37.3202231,-121.832041
MLS Listing,,Single Family Residential,60 N Milton Ave,Campbell,CA,95008,2250000,4,3.0,CAMPBELL,1306,7635,1940,8,1723,,Active,,,https://www.redfin.com/CA/Campbell/60-N-Milton-Ave-95008/home/954046,MLSListings,ML81943924,N,Y,37.2879208,-121.9548877
MLS Listing,,Mobile/Manufactured Home,88 Park Dr #88,Morgan Hill,CA,95037,525000,3,2.0,MORGAN HILL,1602,,2006,8,328,,Active,,,https://www.redfin.com/CA/Morgan-Hill/88-Park-Dr-95037/unit-88/home/63740390,MLSListings,ML81943941,N,Y,37.0930862,-121.6365843
MLS Listing,,Single Family Residential,2929 Kring Dr,San Jose,CA,95125,1875000,3,2.0,SAN JOSE,1824,7995,1954,8,1028,,Active,,,https://www.redfin.com/CA/San-Jose/2929-Kring-Dr-95125/home/1037624,MLSListings,ML81942916,N,Y,37.2761985,-121.8904803
MLS Listing,,Single Family Residential,1095 Rochester Ct,Sunnyvale,CA,94087,2385000,4,2.0,SUNNYVALE,1834,9246,1961,8,1300,,Active,,,https://www.redfin.com/CA/Sunnyvale/1095-Rochester-Ct-94087/home/1223585,MLSListings,ML81943937,N,Y,37.3580437,-122.0581096
MLS Listing,,Mobile/Manufactured Home,2151 Oakland Rd #3,San Jose,CA,95131,349950,3,2.0,SAN JOSE,1596,,2004,8,219,,Active,,,https://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-3/home/1054513,MLSListings,ML81943936,N,Y,37.3962328,-121.9053495
MLS Listing,,Townhouse,1389 Cherrywood Sq,San Jose,CA,95117,998800,2,2.5,SAN JOSE,1292,1314,1972,8,773,350,Active,,,https://www.redfin.com/CA/San-Jose/1389-Cherrywood-Sq-95117/home/1847114,MLSListings,ML81943935,N,Y,37.29959,-121.959763
MLS Listing,,Condo/Co-op,1033 Crestview Dr #110,Mountain View,CA,94040,859500,2,2.0,MOUNTAIN VIEW,1140,,1969,8,754,612,Active,,,https://www.redfin.com/CA/Mountain-View/1033-Crestview-Dr-94040/unit-110/home/1697065,MLSListings,ML81943931,N,Y,37.3727325,-122.0598668
MLS Listing,,Condo/Co-op,8099 Cabernet Ct,San Jose,CA,95135,938000,2,2.0,SAN JOSE,1803,,1978,8,520,1427,Active,,,https://www.redfin.com/CA/San-Jose/8099-Cabernet-Ct-95135/home/962369,MLSListings,ML81943929,N,Y,37.2861159,-121.7478934
MLS Listing,,Single Family Residential,2963 Valley Of Hearts Delight Pl,San Jose,CA,95136,1488888,4,3.5,SAN JOSE,2149,2517,2019,8,693,129,Active,,,https://www.redfin.com/CA/San-Jose/2963-Valley-of-Hearts-Delight-Pl-95136/home/167616389,MLSListings,ML81943927,N,Y,37.284627,-121.849923
MLS Listing,,Single Family Residential,1757 Hillsdale Ave,San Jose,CA,95124,1098000,3,1.0,SAN JOSE,1060,5096,1954,8,1036,,Active,,,https://www.redfin.com/CA/San-Jose/1757-Hillsdale-Ave-95124/home/1367097,MLSListings,ML81943335,N,Y,37.2653793,-121.9141318
MLS Listing,,Single Family Residential,349 Howard Dr,Santa Clara,CA,95051,1698000,6,3.0,SANTA CLARA,2043,6600,1958,8,831,,Active,,,https://www.redfin.com/CA/Santa-Clara/349-Howard-Dr-95051/home/1307073,MLSListings,ML81943859,N,Y,37.3288689,-122.0040458
MLS Listing,,Townhouse,21078 White Fir Ct,Cupertino,CA,95014,948000,2,1.0,CUPERTINO,914,1594,1971,8,1037,448,Active,,,https://www.redfin.com/CA/Cupertino/21078-White-Fir-Ct-95014/home/783716,MLSListings,ML81936983,N,Y,37.3135223,-122.042728
MLS Listing,,Single Family Residential,1572 Willowbrook Dr,San Jose,CA,95118,1475000,3,2.0,SAN JOSE,1260,5783,1959,8,1171,,Active,,,https://www.redfin.com/CA/San-Jose/1572-Willowbrook-Dr-95118/home/1327821,MLSListings,ML81943914,N,Y,37.2645654,-121.8994169
MLS Listing,,Single Family Residential,1792 Wilcox Way,San Jose,CA,95125,2795000,4,2.5,SAN JOSE,2416,8025,1962,8,1157,,Active,,,https://www.redfin.com/CA/San-Jose/1792-Wilcox-Way-95125/home/847783,MLSListings,ML81943909,N,Y,37.2940373,-121.8989056
MLS Listing,,Condo/Co-op,1706 Bevin Brook Dr,San Jose,CA,95112,740000,3,3.0,SAN JOSE,1201,803,1993,8,616,460,Active,,,https://www.redfin.com/CA/San-Jose/1706-Bevin-Brook-Dr-95112/home/1050904,MLSListings,ML81942435,N,Y,37.319472,-121.855794
MLS Listing,,Single Family Residential,1910 Via Santa Elena,Morgan Hill,CA,95037,3098665,5,5.5,,5333,12119,2024,8,581,375,Active,,,https://www.redfin.com/CA/Morgan-Hill/1910-Via-Santa-Elena-95037/home/185153873,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040877,N,Y,37.1619059,-121.6331342
MLS Listing,,Condo/Co-op,469 Bellezza Pl,San Jose,CA,95128,1498000,4,4.0,SAN JOSE,1784,,2012,8,840,368,Active,,,https://www.redfin.com/CA/San-Jose/469-Bellezza-Pl-95128/home/52672648,MLSListings,ML81943896,N,Y,37.3191465,-121.9437915
MLS Listing,,Single Family Residential,629 Villa Centre Way,San Jose,CA,95128,2199000,4,3.0,SAN JOSE,2223,3138,1996,8,989,177,Active,,,https://www.redfin.com/CA/San-Jose/629-Villa-Centre-Way-95128/home/722090,MLSListings,ML81943892,N,Y,37.3202333,-121.9448002
MLS Listing,,Multi-Family (2-4 Unit),3178 Williamsburg Dr,San Jose,CA,95117,1650000,8,4.0,SAN JOSE,2880,7381,1962,8,573,,Active,,,https://www.redfin.com/CA/San-Jose/3178-Williamsburg-Dr-95117/home/1662291,MLSListings,ML81943890,N,Y,37.2975914,-121.9523548
MLS Listing,,Single Family Residential,762 Viader Ct,Santa Clara,CA,95050,2299000,4,2.5,SANTA CLARA,1805,7410,1947,8,1274,,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Santa-Clara/762-Viader-Ct-95050/home/1176136,MLSListings,ML81940550,N,Y,37.3422686,-121.9571095
MLS Listing,,Single Family Residential,840 Laura Ct,Campbell,CA,95008,3288000,4,4.5,CAMPBELL,3136,7483,2023,8,1048,,Active,,,https://www.redfin.com/CA/Campbell/840-Laura-Ct-95008/home/583672,MLSListings,ML81937269,N,Y,37.274449,-121.9635978
MLS Listing,,Single Family Residential,12849 Ashley Ct,Saratoga,CA,95070,3998000,4,2.5,SARATOGA,2176,25059,1963,8,1837,,Active,,,https://www.redfin.com/CA/Saratoga/12849-Ashley-Ct-95070/home/1419042,MLSListings,ML81943883,N,Y,37.2822104,-122.0355104
MLS Listing,,Single Family Residential,17435 Phillips Ave,Los Gatos,CA,95030,6750000,5,4.5,LOS GATOS,5166,63074,2017,8,1307,,Active,October-14-2023 02:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Los-Gatos/17435-Phillips-Ave-95030/home/143058663,MLSListings,ML81943882,N,Y,37.2182232,-121.9599756
MLS Listing,,Single Family Residential,975 Llagas Rd,Morgan Hill,CA,95037,2998888,4,3.0,MORGAN HILL,2655,128787,1915,8,1130,,Active,October-11-2023 09:00 AM,October-11-2023 12:00 PM,https://www.redfin.com/CA/Morgan-Hill/975-Llagas-Rd-95037/home/45485753,MLSListings,ML81941510,N,Y,37.1341901,-121.6772114
MLS Listing,,Single Family Residential,13558 Toni Ann Pl,Saratoga,CA,95070,3698000,4,2.5,SARATOGA,2670,13440,1984,8,1385,,Active,,,https://www.redfin.com/CA/Saratoga/13558-Toni-Ann-Pl-95070/home/1060123,MLSListings,ML81943879,N,Y,37.2697802,-122.0338009
MLS Listing,,Single Family Residential,18545 Vina Dr,Los Gatos,CA,95033,1950000,3,2.0,LOS GATOS,2301,33541,1900,8,847,,Active,,,https://www.redfin.com/CA/Los-Gatos/18545-Vina-Dr-95033/home/1718464,MLSListings,ML81943875,N,Y,37.1998298,-121.9958062
MLS Listing,,Townhouse,244 Ventura Ave,Palo Alto,CA,94306,1698000,3,2.5,PALO ALTO,1226,601,1978,8,1385,310,Active,,,https://www.redfin.com/CA/Palo-Alto/244-Ventura-Ave-94306/home/1113513,MLSListings,ML81943498,N,Y,37.419156,-122.128419
MLS Listing,,Condo/Co-op,921 Mountain Ash Ter #11,Sunnyvale,CA,94086,1446469,2,2.5,PONDEROSA,1444,500,2023,8,1002,353,Active,,,https://www.redfin.com/CA/Sunnyvale/921-Mountain-Ash-Ter-94086/unit-11/home/181234676,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040860,N,Y,37.354116,-121.951621
MLS Listing,,Single Family Residential,99 Fairview Plz,Los Gatos,CA,95030,1999000,2,1.0,LOS GATOS,1222,8930,1900,8,1636,,Active,October-14-2023 02:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Los-Gatos/99-Fairview-Plz-95030/home/920807,MLSListings,ML81943872,N,Y,37.2245827,-121.9879896
MLS Listing,,Townhouse,860 Georgetown Pl,San Jose,CA,95126,1268888,3,2.5,SAN JOSE,1859,1432,2003,8,683,400,Active,,,https://www.redfin.com/CA/San-Jose/860-Georgetown-Pl-95126/home/1631107,MLSListings,ML81943711,N,Y,37.3276113,-121.905792
MLS Listing,,Single Family Residential,16980 Oak Leaf Dr,Morgan Hill,CA,95037,1499888,4,2.5,MORGAN HILL,2567,15635,1973,8,584,33,Active,October-14-2023 01:00 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Morgan-Hill/16980-Oak-Leaf-Dr-95037/home/1485141,MLSListings,ML81943871,N,Y,37.145369,-121.5968636
MLS Listing,,Single Family Residential,333 Byron St,Palo Alto,CA,94301,2498000,2,1.0,PALO ALTO,1232,5626,1938,8,2028,,Active,,,https://www.redfin.com/CA/Palo-Alto/333-Byron-St-94301/home/585846,MLSListings,ML81943870,N,Y,37.4515331,-122.159232
MLS Listing,,Single Family Residential,14 Sunkist Ln,Los Altos,CA,94022,4800000,3,3.5,LOS ALTOS,2780,13723,1959,8,1727,,Active,,,https://www.redfin.com/CA/Los-Altos/14-Sunkist-Ln-94022/home/635590,MLSListings,ML81939940,N,Y,37.381632,-122.1059787
MLS Listing,,Townhouse,1033 White Peach Way,San Jose,CA,95133,1299888,3,3.5,SAN JOSE,1697,677,2013,8,766,213,Active,,,https://www.redfin.com/CA/San-Jose/1033-White-Peach-Way-95133/home/95955833,MLSListings,ML81942289,N,Y,37.3810511,-121.8631425
MLS Listing,,Townhouse,21093 Red Fir Ct,Cupertino,CA,95014,1280000,3,1.5,CUPERTINO,1265,938,1971,8,1012,448,Active,,,https://www.redfin.com/CA/Cupertino/21093-Red-Fir-Ct-95014/home/712481,MLSListings,ML81943865,N,Y,37.315392,-122.043202
MLS Listing,,Single Family Residential,3193 Finch Dr,San Jose,CA,95117,1698000,2,1.0,SAN JOSE,1100,11691,1948,8,1544,,Active,October-14-2023 01:30 PM,October-14-2023 04:30 PM,https://www.redfin.com/CA/San-Jose/3193-Finch-Dr-95117/home/745656,MLSListings,ML81943864,N,Y,37.3039119,-121.9527103
MLS Listing,,Single Family Residential,951 N 3rd St,San Jose,CA,95112,1395000,3,2.0,SAN JOSE,2050,6188,1938,8,680,,Active,,,https://www.redfin.com/CA/San-Jose/951-N-3rd-St-95112/home/1138804,MLSListings,ML81943817,N,Y,37.3552448,-121.9023067
MLS Listing,,Condo/Co-op,207 Coy Dr #4,San Jose,CA,95123,530000,2,1.0,SAN JOSE,798,,1970,8,664,387,Active,,,https://www.redfin.com/CA/San-Jose/207-Coy-Dr-95123/unit-4/home/991967,MLSListings,ML81941546,N,Y,37.255687,-121.8232435
MLS Listing,,Single Family Residential,1310 Mercy St,Mountain View,CA,94041,1678000,2,1.0,MOUNTAIN VIEW,930,5553,1920,8,1804,,Active,,,https://www.redfin.com/CA/Mountain-View/1310-Mercy-St-94041/home/1272441,MLSListings,ML81943727,N,Y,37.3925407,-122.0870954
MLS Listing,,Single Family Residential,2256 Santa Ana St,Palo Alto,CA,94303,3398000,4,3.0,PALO ALTO,1885,6230,1951,8,1803,,Active,,,https://www.redfin.com/CA/Palo-Alto/2256-Santa-Ana-St-94303/home/1679176,MLSListings,ML81943841,N,Y,37.4451689,-122.1273431
MLS Listing,,Single Family Residential,17625 Upper East Zayante Rd,Los Gatos,CA,95033,2250000,4,2.5,LOS GATOS,2963,136822,1969,8,759,,Active,October-15-2023 02:00 PM,October-15-2023 04:00 PM,https://www.redfin.com/CA/Los-Gatos/17625-Upper-East-Zayante-Rd-95033/home/2398871,MLSListings,ML81931454,N,Y,37.161737,-122.015325
MLS Listing,,Townhouse,3201 Vineyard Park Way,San Jose,CA,95135,1288000,3,2.5,SAN JOSE,1628,1160,2000,8,791,335,Active,,,https://www.redfin.com/CA/San-Jose/3201-Vineyard-Park-Way-95135/home/924184,MLSListings,ML81943838,N,Y,37.3149213,-121.7786895
MLS Listing,,Multi-Family (2-4 Unit),1178 W Olive Ave,Sunnyvale,CA,94086,2098000,6,4.0,SUNNYVALE,2244,7300,1976,8,935,,Active,,,https://www.redfin.com/CA/Sunnyvale/1178-W-Olive-Ave-94086/home/729203,MLSListings,ML81943839,N,Y,37.374654,-122.054965
MLS Listing,,Townhouse,58 La Mancha Ln,Morgan Hill,CA,95037,925000,3,2.5,,1817,1100,2017,9,509,361,Active,,,https://www.redfin.com/CA/Morgan-Hill/58-La-Mancha-Ln-95037/home/167551246,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040834,N,Y,37.1376708,-121.6594758
MLS Listing,,Single Family Residential,14574 Eastview Dr,Los Gatos,CA,95032,3999999,4,3.0,LOS GATOS,2817,13014,1975,9,1420,,Active,October-14-2023 01:30 PM,October-14-2023 04:00 PM,https://www.redfin.com/CA/Los-Gatos/14574-Eastview-Dr-95032/home/793151,MLSListings,ML81943836,N,Y,37.2567194,-121.9720611
MLS Listing,,Condo/Co-op,250 Santa Fe Ter #116,Sunnyvale,CA,94085,849000,3,2.0,SUNNYVALE,1182,1392,1995,9,718,586,Active,,,https://www.redfin.com/CA/Sunnyvale/250-Santa-Fe-Ter-94085/unit-116/home/660673,MLSListings,ML81943835,N,Y,37.3804957,-122.0165326
